Sun Jun 20 01:45:25 2021    output.dat

         325825230 function calls (325819525 primitive calls) in 378.583 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\graphic.py:84(NonVisualGraphicFrame)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\chartsheet\views.py:37(ChartsheetViewList)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\pivot\table.py:439(ChartFormat)
        5    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\urllib\parse.py:399(_checknetloc)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\worksheet\related.py:7(Related)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\effect.py:150(EffectContainer)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\workbook\smart_tags.py:44(SmartTagProperties)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\workbook\external_link\external.py:48(ExternalRow)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\pivot\cache.py:931(WorksheetSource)
        5    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\io\common.py:101(__enter__)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\descriptors\sequence.py:11(Sequence)
        4    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\workbook\child.py:65(title)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\worksheet\properties.py:32(PageSetupProperties)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\colors.py:213(RGBPercent)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\fill.py:98(StretchInfoProperties)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\text.py:46(EmbeddedWAVAudioFile)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\pivot\fields.py:27(Tuple)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\typing.py:206(_check_generic)
        2    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\typing.py:524(__eq__)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\xlrd\formatting.py:166(Font)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\descriptors\base.py:27(Typed)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\styles\numbers.py:166(NumberFormat)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\spreadsheet_drawing.py:47(AnchorClientData)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\fill.py:150(LinearShadeProperties)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\text.py:286(Spacing)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\chart\data_source.py:104(StrVal)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\chart\pie_chart.py:114(CustomSplit)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\relation.py:9(ChartRelation)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\chartsheet\publish.py:45(WebPublishItems)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\pivot\cache.py:79(PivotDimension)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\chart\chartspace.py:121(ExternalData)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\xlrd\sheet.py:2128(Note)
        2    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\styles\named_styles.py:251(__init__)
        2    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\styles\differential.py:65(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\worksheet\filters.py:166(CustomFilters)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\worksheet\merge.py:15(MergeCell)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\effect.py:69(FillOverlayEffect)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\geometry.py:221(Vector3D)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\geometry.py:389(GeomRect)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\packaging\manifest.py:62(Override)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\workbook\external_link\external.py:105(ExternalDefinedName)
        6    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\numpy\core\numerictypes.py:652(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\io\formats\format.py:541(is_truncated_vertically)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\xlrd\sheet.py:2116(MSODrawing)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\cell\cell.py:297(MergedCell)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\descriptors\excel.py:58(Extension)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\descriptors\excel.py:68(ExtensionList)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\formatting\formatting.py:57(ConditionalFormattingList)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\worksheet\pagebreak.py:86(ColBreak)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\geometry.py:138(SphereCoords)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\geometry.py:421(ConnectionSite)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\text.py:564(GeomGuide)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\chart\data_source.py:157(NumDataSource)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\mimetypes.py:58(MimeTypes)
        2    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\styles\stylesheet.py:151(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\workbook\_writer.py:47(WorkbookWriter)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\pivot\table.py:59(ColHierarchiesUsage)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\pivot\cache.py:194(Query)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\worksheet\hyperlink.py:38(HyperlinkList)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\effect.py:48(HSLEffect)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\connector.py:21(Connection)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\pivot\cache.py:173(ServerFormatList)
       12    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\codecs.py:1063(make_identity_dict)
        3    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\pandas\io\formats\format.py:601(_initialize_colspace)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\xlrd\formatting.py:1106(XFBorder)
        2    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\descriptors\excel.py:72(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\worksheet\table.py:31(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\pivot\cache.py:890(Page)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:754(exec_module)
        2    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\typing.py:685(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\xml\etree\ElementTree.py:492(QName)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\formatting\rule.py:119(ColorScale)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\utils\escape.py:3(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\worksheet\dimensions.py:282(SheetDimension)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\worksheet\filters.py:106(ColorFilter)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\effect.py:33(LuminanceEffect)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\line.py:73(DashStopList)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\text.py:493(LineBreak)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\xdr.py:10(XDRPoint2D)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\packaging\workbook.py:78(PivotCache)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\workbook\smart_tags.py:30(SmartTagList)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\worksheet\drawing.py:7(Drawing)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\pivot\table.py:163(PivotFilters)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\reader\workbook.py:27(WorkbookParser)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\pivot\cache.py:64(MeasureGroup)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\pivot\cache.py:261(OLAPSets)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\pivot\cache.py:386(GroupMembers)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\pivot\cache.py:640(DiscretePr)
        3    0.000    0.000    0.000    0.000 {method 'pop' of 'set' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\workbook\workbook.py:126(epoch)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\worksheet\_reader.py:337(WorksheetReader)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\effect.py:107(BlurEffect)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\geometry.py:239(Point3D)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\text.py:276(TabStopList)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\chart\data_source.py:171(Level)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\drawing\connector.py:34(ConnectorLocking)
        2    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\packaging\workbook.py:182(active)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\pivot\cache.py:211(QueryCache)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\pivot\cache.py:430(Groups)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\xlrd\formatting.py:1246(XF)
        1    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\xml\etree\ElementTree.py:1254(XMLPullParser)
        5    0.000    0.000    0.000    0.000 C:\Users\Monika Bisht\AppData\Local\Programs\Python\Python38\lib\site-packages\openpyxl\styles\styleable.py:19(__init__)
